date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
14:21:15	39668/39668	---MCZ	200	added ('OK')	font/ttf	date:Fri,%2029%20Nov%202024%2014:55:49%20GMT	https://tb.co.th/_/fonts/9510797.ttf	d:/My%20Web%20Sites/https___tb.co.th/tb.co.th/_/fonts/9510797.ttf	(from https://tb.co.th/_/0fa729595ee90e362ab4.css)
14:21:15	103768/103768	---MCZ	200	added ('OK')	font/ttf	date:Fri,%2029%20Nov%202024%2014:55:49%20GMT	https://tb.co.th/_/fonts/630ff57.ttf	d:/My%20Web%20Sites/https___tb.co.th/tb.co.th/_/fonts/630ff57.ttf	(from https://tb.co.th/_/0fa729595ee90e362ab4.css)
14:21:16	6912/6912	---M--	200	added ('OK')	font/woff2	date:Sat,%2019%20Oct%202024%2005:12:44%20GMT	https://tb.co.th/_/fonts/001150c.woff2	d:/My%20Web%20Sites/https___tb.co.th/tb.co.th/_/fonts/001150c.woff2	(from https://tb.co.th/_/0fa729595ee90e362ab4.css)
14:21:16	10472/10472	---M--	200	added ('OK')	font/woff2	date:Fri,%2029%20Nov%202024%2014:55:49%20GMT	https://tb.co.th/_/fonts/9764e25.woff2	d:/My%20Web%20Sites/https___tb.co.th/tb.co.th/_/fonts/9764e25.woff2	(from https://tb.co.th/_/0fa729595ee90e362ab4.css)
14:21:16	218386/218386	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	date:Fri,%2029%20Nov%202024%2014:55:49%20GMT	https://tb.co.th/_/fonts/2c924ff.eot	d:/My%20Web%20Sites/https___tb.co.th/tb.co.th/_/fonts/2c924ff.eot	(from https://tb.co.th/_/0fa729595ee90e362ab4.css)
14:21:17	218386/218386	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	date:Fri,%2029%20Nov%202024%2014:55:49%20GMT	https://tb.co.th/_/fonts/2c924ff.eot?	d:/My%20Web%20Sites/https___tb.co.th/tb.co.th/_/fonts/2c924ffd41d.eot	(from https://tb.co.th/_/0fa729595ee90e362ab4.css)
14:21:24	59564/59564	---M--	200	added ('OK')	font/woff2	date:Fri,%2029%20Nov%202024%2014:55:49%20GMT	https://tb.co.th/_/fonts/00efe93.woff2	d:/My%20Web%20Sites/https___tb.co.th/tb.co.th/_/fonts/00efe93.woff2	(from https://tb.co.th/_/0fa729595ee90e362ab4.css)
14:21:26	89768/89768	---M-Z	200	added ('OK')	font/woff	date:Fri,%2029%20Nov%202024%2014:55:49%20GMT	https://tb.co.th/_/fonts/6ca98d9.woff	d:/My%20Web%20Sites/https___tb.co.th/tb.co.th/_/fonts/6ca98d9.woff	(from https://tb.co.th/_/0fa729595ee90e362ab4.css)
14:21:26	218152/218152	---MCZ	200	added ('OK')	font/ttf	date:Fri,%2029%20Nov%202024%2014:55:49%20GMT	https://tb.co.th/_/fonts/1236a9b.ttf	d:/My%20Web%20Sites/https___tb.co.th/tb.co.th/_/fonts/1236a9b.ttf	(from https://tb.co.th/_/0fa729595ee90e362ab4.css)
14:21:27	192436/192436	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	date:Fri,%2029%20Nov%202024%2014:55:49%20GMT	https://tb.co.th/_/fonts/ac6c120.eot?	d:/My%20Web%20Sites/https___tb.co.th/tb.co.th/_/fonts/ac6c120d41d.eot	(from https://tb.co.th/_/0fa729595ee90e362ab4.css)
14:21:27	55276/55276	---M--	200	added ('OK')	font/woff2	date:Fri,%2029%20Nov%202024%2014:55:49%20GMT	https://tb.co.th/_/fonts/1ce6d70.woff2	d:/My%20Web%20Sites/https___tb.co.th/tb.co.th/_/fonts/1ce6d70.woff2	(from https://tb.co.th/_/0fa729595ee90e362ab4.css)
14:21:27	192436/192436	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	date:Fri,%2029%20Nov%202024%2014:55:49%20GMT	https://tb.co.th/_/fonts/ac6c120.eot	d:/My%20Web%20Sites/https___tb.co.th/tb.co.th/_/fonts/ac6c120.eot	(from https://tb.co.th/_/0fa729595ee90e362ab4.css)
14:21:28	82824/82824	---MC-	200	added ('OK')	font/woff	date:Fri,%2029%20Nov%202024%2014:55:49%20GMT	https://tb.co.th/_/fonts/f739521.woff	d:/My%20Web%20Sites/https___tb.co.th/tb.co.th/_/fonts/f739521.woff	(from https://tb.co.th/_/0fa729595ee90e362ab4.css)
14:21:28	192220/192220	---MCZ	200	added ('OK')	font/ttf	date:Fri,%2029%20Nov%202024%2014:55:49%20GMT	https://tb.co.th/_/fonts/63f22a8.ttf	d:/My%20Web%20Sites/https___tb.co.th/tb.co.th/_/fonts/63f22a8.ttf	(from https://tb.co.th/_/0fa729595ee90e362ab4.css)
14:21:29	212298/212298	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	date:Fri,%2029%20Nov%202024%2014:55:49%20GMT	https://tb.co.th/_/fonts/b52fe13.eot?	d:/My%20Web%20Sites/https___tb.co.th/tb.co.th/_/fonts/b52fe13d41d.eot	(from https://tb.co.th/_/0fa729595ee90e362ab4.css)
14:21:29	212298/212298	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	date:Fri,%2029%20Nov%202024%2014:55:49%20GMT	https://tb.co.th/_/fonts/b52fe13.eot	d:/My%20Web%20Sites/https___tb.co.th/tb.co.th/_/fonts/b52fe13.eot	(from https://tb.co.th/_/0fa729595ee90e362ab4.css)
14:21:29	57084/57084	---M--	200	added ('OK')	font/woff2	date:Fri,%2029%20Nov%202024%2014:55:49%20GMT	https://tb.co.th/_/fonts/f60ab3e.woff2	d:/My%20Web%20Sites/https___tb.co.th/tb.co.th/_/fonts/f60ab3e.woff2	(from https://tb.co.th/_/0fa729595ee90e362ab4.css)
14:21:29	86656/86656	---M-Z	200	added ('OK')	font/woff	date:Fri,%2029%20Nov%202024%2014:55:49%20GMT	https://tb.co.th/_/fonts/4a87217.woff	d:/My%20Web%20Sites/https___tb.co.th/tb.co.th/_/fonts/4a87217.woff	(from https://tb.co.th/_/0fa729595ee90e362ab4.css)
14:21:30	212064/212064	---MCZ	200	added ('OK')	font/ttf	date:Fri,%2029%20Nov%202024%2014:55:49%20GMT	https://tb.co.th/_/fonts/6e2f7ff.ttf	d:/My%20Web%20Sites/https___tb.co.th/tb.co.th/_/fonts/6e2f7ff.ttf	(from https://tb.co.th/_/0fa729595ee90e362ab4.css)
14:21:30	192700/192700	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	date:Fri,%2029%20Nov%202024%2014:55:49%20GMT	https://tb.co.th/_/fonts/5646b87.eot	d:/My%20Web%20Sites/https___tb.co.th/tb.co.th/_/fonts/5646b87.eot	(from https://tb.co.th/_/0fa729595ee90e362ab4.css)
14:21:31	192700/192700	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	date:Fri,%2029%20Nov%202024%2014:55:49%20GMT	https://tb.co.th/_/fonts/5646b87.eot?	d:/My%20Web%20Sites/https___tb.co.th/tb.co.th/_/fonts/5646b87d41d.eot	(from https://tb.co.th/_/0fa729595ee90e362ab4.css)
14:21:31	55368/55368	---M--	200	added ('OK')	font/woff2	date:Fri,%2029%20Nov%202024%2014:55:49%20GMT	https://tb.co.th/_/fonts/d737b20.woff2	d:/My%20Web%20Sites/https___tb.co.th/tb.co.th/_/fonts/d737b20.woff2	(from https://tb.co.th/_/0fa729595ee90e362ab4.css)
14:21:32	192496/192496	---MCZ	200	added ('OK')	font/ttf	date:Fri,%2029%20Nov%202024%2014:55:49%20GMT	https://tb.co.th/_/fonts/3ce279f.ttf	d:/My%20Web%20Sites/https___tb.co.th/tb.co.th/_/fonts/3ce279f.ttf	(from https://tb.co.th/_/0fa729595ee90e362ab4.css)
14:21:32	83320/83320	---MC-	200	added ('OK')	font/woff	date:Fri,%2029%20Nov%202024%2014:55:49%20GMT	https://tb.co.th/_/fonts/e38b067.woff	d:/My%20Web%20Sites/https___tb.co.th/tb.co.th/_/fonts/e38b067.woff	(from https://tb.co.th/_/0fa729595ee90e362ab4.css)
14:21:32	233956/233956	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	date:Fri,%2029%20Nov%202024%2014:55:49%20GMT	https://tb.co.th/_/fonts/b990b3c.eot	d:/My%20Web%20Sites/https___tb.co.th/tb.co.th/_/fonts/b990b3c.eot	(from https://tb.co.th/_/0fa729595ee90e362ab4.css)
14:21:32	233956/233956	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	date:Fri,%2029%20Nov%202024%2014:55:49%20GMT	https://tb.co.th/_/fonts/b990b3c.eot?	d:/My%20Web%20Sites/https___tb.co.th/tb.co.th/_/fonts/b990b3cd41d.eot	(from https://tb.co.th/_/0fa729595ee90e362ab4.css)
14:21:33	64700/64700	---M--	200	added ('OK')	font/woff2	date:Fri,%2029%20Nov%202024%2014:55:49%20GMT	https://tb.co.th/_/fonts/d12fe27.woff2	d:/My%20Web%20Sites/https___tb.co.th/tb.co.th/_/fonts/d12fe27.woff2	(from https://tb.co.th/_/0fa729595ee90e362ab4.css)
14:21:33	94904/94904	---M-Z	200	added ('OK')	font/woff	date:Fri,%2029%20Nov%202024%2014:55:49%20GMT	https://tb.co.th/_/fonts/c8a55b0.woff	d:/My%20Web%20Sites/https___tb.co.th/tb.co.th/_/fonts/c8a55b0.woff	(from https://tb.co.th/_/0fa729595ee90e362ab4.css)
14:21:33	233744/233744	---MCZ	200	added ('OK')	font/ttf	date:Fri,%2029%20Nov%202024%2014:55:49%20GMT	https://tb.co.th/_/fonts/07cb59f.ttf	d:/My%20Web%20Sites/https___tb.co.th/tb.co.th/_/fonts/07cb59f.ttf	(from https://tb.co.th/_/0fa729595ee90e362ab4.css)
14:21:34	216682/216682	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	date:Fri,%2029%20Nov%202024%2014:55:49%20GMT	https://tb.co.th/_/fonts/c7374b4.eot?	d:/My%20Web%20Sites/https___tb.co.th/tb.co.th/_/fonts/c7374b4d41d.eot	(from https://tb.co.th/_/0fa729595ee90e362ab4.css)
14:21:34	216682/216682	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	date:Fri,%2029%20Nov%202024%2014:55:49%20GMT	https://tb.co.th/_/fonts/c7374b4.eot	d:/My%20Web%20Sites/https___tb.co.th/tb.co.th/_/fonts/c7374b4.eot	(from https://tb.co.th/_/0fa729595ee90e362ab4.css)
14:21:34	61736/61736	---M--	200	added ('OK')	font/woff2	date:Fri,%2029%20Nov%202024%2014:55:49%20GMT	https://tb.co.th/_/fonts/b40f97b.woff2	d:/My%20Web%20Sites/https___tb.co.th/tb.co.th/_/fonts/b40f97b.woff2	(from https://tb.co.th/_/0fa729595ee90e362ab4.css)
14:21:35	91524/91524	---M-Z	200	added ('OK')	font/woff	date:Fri,%2029%20Nov%202024%2014:55:49%20GMT	https://tb.co.th/_/fonts/d63fd84.woff	d:/My%20Web%20Sites/https___tb.co.th/tb.co.th/_/fonts/d63fd84.woff	(from https://tb.co.th/_/0fa729595ee90e362ab4.css)
14:21:36	191668/191668	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	date:Fri,%2029%20Nov%202024%2014:55:49%20GMT	https://tb.co.th/_/fonts/5aec441.eot	d:/My%20Web%20Sites/https___tb.co.th/tb.co.th/_/fonts/5aec441.eot	(from https://tb.co.th/_/0fa729595ee90e362ab4.css)
14:21:36	191668/191668	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	date:Fri,%2029%20Nov%202024%2014:55:49%20GMT	https://tb.co.th/_/fonts/5aec441.eot?	d:/My%20Web%20Sites/https___tb.co.th/tb.co.th/_/fonts/5aec441d41d.eot	(from https://tb.co.th/_/0fa729595ee90e362ab4.css)
14:21:36	216436/216436	---MCZ	200	added ('OK')	font/ttf	date:Fri,%2029%20Nov%202024%2014:55:49%20GMT	https://tb.co.th/_/fonts/fe7468a.ttf	d:/My%20Web%20Sites/https___tb.co.th/tb.co.th/_/fonts/fe7468a.ttf	(from https://tb.co.th/_/0fa729595ee90e362ab4.css)
14:21:36	82528/82528	---MC-	200	added ('OK')	font/woff	date:Fri,%2029%20Nov%202024%2014:55:49%20GMT	https://tb.co.th/_/fonts/d3996fc.woff	d:/My%20Web%20Sites/https___tb.co.th/tb.co.th/_/fonts/d3996fc.woff	(from https://tb.co.th/_/0fa729595ee90e362ab4.css)
14:21:38	191448/191448	---MCZ	200	added ('OK')	font/ttf	date:Fri,%2029%20Nov%202024%2014:55:49%20GMT	https://tb.co.th/_/fonts/ff7394e.ttf	d:/My%20Web%20Sites/https___tb.co.th/tb.co.th/_/fonts/ff7394e.ttf	(from https://tb.co.th/_/0fa729595ee90e362ab4.css)
14:21:38	192964/192964	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	date:Fri,%2029%20Nov%202024%2014:55:49%20GMT	https://tb.co.th/_/fonts/15bb63a.eot	d:/My%20Web%20Sites/https___tb.co.th/tb.co.th/_/fonts/15bb63a.eot	(from https://tb.co.th/_/0fa729595ee90e362ab4.css)
14:21:38	55144/55144	---M--	200	added ('OK')	font/woff2	date:Fri,%2029%20Nov%202024%2014:55:49%20GMT	https://tb.co.th/_/fonts/14c9a52.woff2	d:/My%20Web%20Sites/https___tb.co.th/tb.co.th/_/fonts/14c9a52.woff2	(from https://tb.co.th/_/0fa729595ee90e362ab4.css)
14:21:38	192964/192964	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	date:Fri,%2029%20Nov%202024%2014:55:49%20GMT	https://tb.co.th/_/fonts/15bb63a.eot?	d:/My%20Web%20Sites/https___tb.co.th/tb.co.th/_/fonts/15bb63ad41d.eot	(from https://tb.co.th/_/0fa729595ee90e362ab4.css)
14:21:38	53332/53332	---M--	200	added ('OK')	font/woff2	date:Fri,%2029%20Nov%202024%2014:55:49%20GMT	https://tb.co.th/_/fonts/bef5024.woff2	d:/My%20Web%20Sites/https___tb.co.th/tb.co.th/_/fonts/bef5024.woff2	(from https://tb.co.th/_/0fa729595ee90e362ab4.css)
14:21:39	192740/192740	---MCZ	200	added ('OK')	font/ttf	date:Fri,%2029%20Nov%202024%2014:55:49%20GMT	https://tb.co.th/_/fonts/50be046.ttf	d:/My%20Web%20Sites/https___tb.co.th/tb.co.th/_/fonts/50be046.ttf	(from https://tb.co.th/_/0fa729595ee90e362ab4.css)
14:21:39	214274/214274	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	date:Fri,%2029%20Nov%202024%2014:55:49%20GMT	https://tb.co.th/_/fonts/5d408b6.eot	d:/My%20Web%20Sites/https___tb.co.th/tb.co.th/_/fonts/5d408b6.eot	(from https://tb.co.th/_/0fa729595ee90e362ab4.css)
14:21:40	81212/81212	---MC-	200	added ('OK')	font/woff	date:Fri,%2029%20Nov%202024%2014:55:49%20GMT	https://tb.co.th/_/fonts/54008fb.woff	d:/My%20Web%20Sites/https___tb.co.th/tb.co.th/_/fonts/54008fb.woff	(from https://tb.co.th/_/0fa729595ee90e362ab4.css)
14:21:40	60968/60968	---M--	200	added ('OK')	font/woff2	date:Fri,%2029%20Nov%202024%2014:55:49%20GMT	https://tb.co.th/_/fonts/5edec5e.woff2	d:/My%20Web%20Sites/https___tb.co.th/tb.co.th/_/fonts/5edec5e.woff2	(from https://tb.co.th/_/0fa729595ee90e362ab4.css)
14:21:40	214044/214044	---MCZ	200	added ('OK')	font/ttf	date:Fri,%2029%20Nov%202024%2014:55:49%20GMT	https://tb.co.th/_/fonts/28e5a62.ttf	d:/My%20Web%20Sites/https___tb.co.th/tb.co.th/_/fonts/28e5a62.ttf	(from https://tb.co.th/_/0fa729595ee90e362ab4.css)
14:21:41	214274/214274	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	date:Fri,%2029%20Nov%202024%2014:55:49%20GMT	https://tb.co.th/_/fonts/5d408b6.eot?	d:/My%20Web%20Sites/https___tb.co.th/tb.co.th/_/fonts/5d408b6d41d.eot	(from https://tb.co.th/_/0fa729595ee90e362ab4.css)
14:21:41	90704/90704	---M-Z	200	added ('OK')	font/woff	date:Fri,%2029%20Nov%202024%2014:55:49%20GMT	https://tb.co.th/_/fonts/2171b03.woff	d:/My%20Web%20Sites/https___tb.co.th/tb.co.th/_/fonts/2171b03.woff	(from https://tb.co.th/_/0fa729595ee90e362ab4.css)
14:21:41	196320/196320	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	date:Fri,%2029%20Nov%202024%2014:55:49%20GMT	https://tb.co.th/_/fonts/102bc40.eot	d:/My%20Web%20Sites/https___tb.co.th/tb.co.th/_/fonts/102bc40.eot	(from https://tb.co.th/_/0fa729595ee90e362ab4.css)
14:21:41	55156/55156	---M--	200	added ('OK')	font/woff2	date:Fri,%2029%20Nov%202024%2014:55:49%20GMT	https://tb.co.th/_/fonts/eb18dcf.woff2	d:/My%20Web%20Sites/https___tb.co.th/tb.co.th/_/fonts/eb18dcf.woff2	(from https://tb.co.th/_/0fa729595ee90e362ab4.css)
14:21:42	196320/196320	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	date:Fri,%2029%20Nov%202024%2014:55:49%20GMT	https://tb.co.th/_/fonts/102bc40.eot?	d:/My%20Web%20Sites/https___tb.co.th/tb.co.th/_/fonts/102bc40d41d.eot	(from https://tb.co.th/_/0fa729595ee90e362ab4.css)
14:21:42	83228/83228	---MC-	200	added ('OK')	font/woff	date:Fri,%2029%20Nov%202024%2014:55:49%20GMT	https://tb.co.th/_/fonts/f3095f8.woff	d:/My%20Web%20Sites/https___tb.co.th/tb.co.th/_/fonts/f3095f8.woff	(from https://tb.co.th/_/0fa729595ee90e362ab4.css)
14:21:42	196096/196096	---MCZ	200	added ('OK')	font/ttf	date:Fri,%2029%20Nov%202024%2014:55:49%20GMT	https://tb.co.th/_/fonts/fd8d0fd.ttf	d:/My%20Web%20Sites/https___tb.co.th/tb.co.th/_/fonts/fd8d0fd.ttf	(from https://tb.co.th/_/0fa729595ee90e362ab4.css)
14:22:07	19793728/19793728	---MC-	200	added ('OK')	image/jpeg	date:Fri,%2029%20Nov%202024%2014:55:49%20GMT	https://tb.co.th/images/condo.jpg	d:/My%20Web%20Sites/https___tb.co.th/tb.co.th/images/condo.jpg	(from https://tb.co.th/_/0fa729595ee90e362ab4.css)
